,artist_name,track_name,popularity,duration_s,key,mode,tempo,valence,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,music_genre
181,The Chemical Brothers,Do It Again - Edit,41.0,220.413,E,Major,123.978,0.569,0.0935,0.907,0.612,0.565,0.0749,-6.343,0.0717,Electronic
182,empty_field,Pacific,28.0,238.252,C,Major,102.99799999999999,0.0511,0.0807,0.605,0.694,0.182,0.155,-6.657,0.08336091787506697,Electronic
183,Blur,Good Song,38.0,187.68,F,Major,117.63595760934763,0.723,0.212,0.652,0.493,0.538,0.188,-9.113,0.0289,Electronic
184,Bibio,Town & Country,53.0,243.373,G,Major,95.035,0.883,0.503,0.714,0.689,0.00134,0.1,-6.538,0.04,Electronic
185,UZ,Gone,50.0,211.399,A,Major,129.937,0.347,0.0106,0.703,0.871,2.58e-05,0.0992,-5.767,0.155,Electronic
186,Rusko,Thunder,24.0,230.328,B,Minor,139.969,0.725,8.87e-05,0.563,0.878,0.352,0.253,-6.027,0.038,Electronic
187,AC Slater,Taking Off,32.0,198.0,G,Major,127.89299999999999,0.546,0.112,0.836,0.488,0.00483,0.251,-7.286,0.0627,Electronic
188,Art Of Noise,Love,41.0,421.093,A,Major,136.498,0.502,0.258,0.733,0.374,0.09059076061804783,0.0879,-10.322,0.0519,Electronic
190,Dirt Monkey,Beef,32.0,205.714,B,Minor,140.03,0.534,0.0736,0.752,0.923,0.0121,0.0832,-3.195,0.0382,Electronic
191,Moby,This Wild Darkness - EastWest Session,18.0,338.84,G,Major,77.937,0.12,0.737,0.396,0.503,0.000107,0.124,-7.799,0.0291,Electronic
192,Zeds Dead,Hadouken - Valentino Khan Remix,28.0,185.625,C#,Major,128.028,0.655,0.00124,0.803,0.961,0.313,0.0626,-0.523,0.102,Electronic
193,TroyBoi,B.I.A,47.0,236.471,F#,Minor,135.97799999999998,0.391,0.00499,0.819,0.479,0.0853,0.319,-6.809,0.182,Electronic
194,Vök,BTO,34.0,176.587,C#,Minor,88.695,0.515,0.476,0.441,0.422,0.00457,0.0827,-12.219,0.0818,Electronic
195,Zero 7,You're My Flame,38.0,199.96,A#,Minor,160.414,0.712,0.274,0.568,0.661,0.119,0.0901,-10.168,0.0522,Electronic
196,808 State,In Yer Face - Bicep Remix,45.0,264.45267051631413,D,Major,124.99600000000001,0.211,0.000392,0.616,0.895,0.10932215758653399,0.153,-6.625,0.0339,Electronic
197,Quantic,Cumbia Sobre el Mar - El Búho Remix,48.0,312.915,D#,Minor,159.91899999999998,0.692,0.187,0.651,0.731,0.138,0.0479,-6.004,0.0368,Electronic
198,Justice,Phantom Pt. II,52.0,200.827,G,Major,116.96600000000001,0.424,0.00231,0.619,0.726,0.01164513525806983,0.652,-6.422,0.125,Electronic
200,Front 242,Headhunter V1.0,38.0,260.49479567494353,F#,Major,123.02799999999999,0.833,0.0015199999999999,0.846,0.888,0.582,0.0992,-8.74,0.0618,Electronic
201,Aim,Ain't Got Time to Waste,44.0,248.92,A,Minor,100.911,0.426,0.036,0.902,0.552,0.0125,0.0705,-7.958,0.16,Electronic
202,JOYRYDE,FUEL TANK,42.0,230.4,G,Major,124.898,0.382,0.0208,0.645,0.985,2.92e-06,0.437,-2.07,0.10829953849142006,Electronic
203,LCD Soundsystem,daft punk is playing at my house - live at madison square garden,32.0,315.067,C#,Major,164.207,0.887,0.000546,0.51,0.849,0.000748,0.21322859030711017,-7.972,0.119,Electronic
204,Thom Yorke,Has Ended,51.0,243.85434543826364,C,Major,121.01299999999999,0.11,0.693,0.54,0.42,0.060098128039248744,0.211,-10.176,0.0336,Electronic
205,Hot Chip,We're Looking For A Lot Of Love,35.0,249.72337133427126,F,Minor,89.141,0.162,0.0832,0.348,0.413,0.00062,0.0819999999999999,-8.479,0.0424,Electronic
206,empty_field,Vlad the Impaler,47.0,284.373,F,Minor,118.76029770724138,0.218,0.000797,0.673,0.682,0.0053799999999999,0.252,-6.436,0.0396,Electronic
207,Zomboy,Get With The Program - Eptic & Trampa Remix,50.0,246.4,B,Minor,149.976,0.642,0.291,0.637,0.988,0.000965,0.417,-3.583,0.1069239110875446,Electronic
208,Apashe,Fake News feat. Grandbuda,41.0,217.5,C#,Major,127.973,0.712,0.0017399999999999,0.902,0.742,0.0107,0.089,-3.278,0.0752,Electronic
209,Röyksopp,I Had This Thing,36.0,348.493,G,Minor,123.99700000000001,0.24,0.0078099999999999,0.606,0.804,0.67,0.108,-9.082,0.0417,Electronic
210,empty_field,Ratchets,26.0,212.308,C#,Major,130.025,0.571,0.0339,0.819,0.826,0.151,0.063,-6.241,0.186,Electronic
211,Thievery Corporation,Letter to The Editor,45.0,233.507,E,Minor,98.973,0.508,0.138,0.888,0.69,0.0177,0.0918,-6.452,0.215,Electronic
212,Ray Volpe,Purpose,38.0,254.74736160193888,G#,Major,149.94299999999998,0.108,0.00418,0.671,0.96,0.123,0.202,-1.372,0.114,Electronic
213,Destructo,"All Nite (Remix) (feat. E-40, Too $hort & Iamsu!)",23.0,170.498,G,Major,126.023,0.608,0.0232,0.908,0.786,3.51e-06,0.0751,-4.316,0.136,Electronic
214,3LAU,You Want More,39.0,180.0,F#,Minor,87.992,0.0794,0.0119,0.569,0.761,0.000339,0.155,-6.155,0.0345,Electronic
215,Baauer,Hate Me,51.0,146.972,F,Major,92.944,0.412,0.252,0.743,0.494,0.00245,0.456,-9.303,0.129,Electronic
216,Blur,Tracy Jacks - 2012 Remaster,41.0,259.627,E,Major,121.508,0.346,0.0977,0.636,0.86,0.0,0.127,-5.767,0.0425,Electronic
218,Sasha,Rooms,39.0,356.854,E,Minor,122.01700000000001,0.0333,0.344,0.438,0.459,0.18946844022138634,0.136,-16.03,0.0419,Electronic
219,Boombox Cartel,Moon Love,70.0,243.692,F#,Major,130.001,0.214,0.0168,0.706,0.935,4.62e-05,0.106,-2.418,0.0565,Electronic
223,Daft Punk,End of Line - Remixed by Photek,40.0,318.72,A,Minor,98.01899999999999,0.468,0.00147,0.584,0.801,0.00182,0.197,-4.526,0.0438,Electronic
224,Vigiland,Addicted,54.0,210.938,B,Minor,127.929,0.463,0.0134,0.651,0.82,2.4e-06,0.135,-4.555,0.04,Electronic
225,Bellorum,Giant,26.0,194.4,A#,Major,149.96200000000002,0.0298,0.00372,0.592,0.967,0.10063265816203162,0.0844,-3.103,0.0614,Electronic
226,Digitalism,Idealistic,42.0,250.693,C,Minor,121.3029871877476,0.369,0.0131,0.605,0.805,0.0705,0.453,-6.134,0.0436,Electronic
227,Gary Numan,M.E.,49.0,337.24,C,Major,109.92399999999999,0.21,0.0095599999999999,0.433,0.637,0.0849,0.123,-8.138,0.0283,Electronic
228,Sullivan King,Meet Me in the Pit,23.0,176.0,C,Major,150.012,0.437,0.0048,0.509,0.956,0.0,0.348,-2.129,0.08585000580098999,Electronic
229,Everything But The Girl,Troubled Mind - 2013 Remaster,37.0,214.547,D,Major,102.321,0.72,0.175,0.709,0.518,0.000537,0.0818,-12.153,0.0289,Electronic
230,New Order,1963,43.0,337.813,G#,Major,125.613,0.904,0.00407,0.638,0.925,0.163,0.0369,-6.927,0.0315,Electronic
231,The Chemical Brothers,Where Do I Begin,40.0,259.554593213533,D,Major,101.945,0.548,0.574,0.431,0.677,0.499,0.367,-6.432,0.0458,Electronic
232,12th Planet,Hide It All - Original,26.0,212.069,F,Minor,145.116,0.135,0.000195,0.388,0.971,0.0177,0.223,-1.424,0.226,Electronic
233,The Avalanches,Frankie Sinatra - Extended Mix,38.0,268.08,D,Minor,95.54799999999999,0.864,0.681,0.702,0.807,0.0,0.516,-5.865,0.135,Electronic
234,Blur,My Terracotta Heart,43.0,245.027,A,Minor,124.999,0.64,0.434,0.806,0.633,0.000474,0.129,-6.089,0.0314,Electronic
235,Hercules & Love Affair,Answers Come In Dreams - Original Mix,25.0,325.48,A#,Major,116.007,0.81,0.0232,0.777,0.818,0.00143,0.0404,-6.137,0.0456,Electronic
236,The Bloody Beetroots,Keep On Dancing (feat. Drop The Lime) - L.A. Knights Remix,33.0,255.132,C#,Minor,113.961,0.359,0.00105,0.696,0.813,0.0833066563550671,0.134,-5.369,0.141,Electronic
237,Moby,The Last Of Goodbyes,21.0,263.573,E,Minor,150.001,0.355,0.92,0.415,0.674,0.1072314425462379,0.114,-8.238,0.0893,Electronic
238,Moby,This Wild Darkness - Loaded Remix,34.0,359.547,G,Major,77.96,0.0586,0.751,0.398,0.432,0.000463,0.229,-9.46,0.0276,Electronic
239,Dombresky,Too Much in Common,41.0,242.841,G#,Major,123.40395316949524,0.503,0.0523,0.747,0.889,0.000496,0.12,-5.995,0.0896,Electronic
240,Fatboy Slim,Gangster Trippin,27.0,320.053,C#,Major,101.73100000000001,0.745,0.0379,0.716,0.861,0.00322,0.149,-8.631,0.072,Electronic
241,GANZ,Let's Fly Away Together (feat. LUNA MAY),39.0,217.255,F#,Major,76.529,0.151,0.0119,0.569,0.435,0.0018,0.177,-13.589,0.0399,Electronic
243,Underworld,Low Burn,38.0,404.507,B,Major,127.999,0.32,0.0656,0.597,0.807,0.1799882045139514,0.0657,-10.621,0.0305,Electronic
244,Lemon Jelly,The Curse of Ka' Zar,36.0,541.027,C,Major,167.99900000000002,0.655,0.152,0.61,0.63,0.11314794351809904,0.112,-7.303,0.0332,Electronic
245,Datsik,Get Smashed (feat. DJ Paul K.O.M of Three 6 Mafia),31.0,226.286,B,Major,139.997,0.526,0.0379,0.658,0.95,0.0,0.238,-2.018,0.095,Electronic
246,Buku,Cake Dough Cheddar,29.0,266.707,F,Major,159.97899999999998,0.79,0.141,0.634,0.797,0.2,0.0961,-5.083,0.0623,Electronic
247,Justice,Love S.O.S. (WWW),53.0,285.073,A#,Major,121.042,0.083,0.0612,0.391,0.753,0.0,0.663,-6.465,0.0533,Electronic
248,Leftfield,Original - Remastered,30.0,382.68,E,Minor,171.96400000000003,0.652,0.00382,0.606,0.939,0.0796,0.0909,-6.988,0.0878,Electronic
249,Just A Gent,Drowning,53.0,253.099,F#,Minor,94.962,0.0992,0.0425,0.669,0.689,0.00166,0.101,-7.239,0.0582,Electronic
250,SVDDEN DEATH,Spelljam,28.0,238.345,C#,Major,144.996,0.368,0.0042899999999999,0.656,0.944,1.32e-05,0.102,-1.013,0.08851617559591522,Electronic
251,Apashe,Fire Inside feat. RIOT - Ganja White Night Remix,29.0,193.767,C#,Major,125.984,0.544,0.000697,0.749,0.775,0.06545389300379825,0.106,-5.115,0.0336,Electronic
252,Boards of Canada,An Eagle In Your Mind,44.0,385.52,F#,Major,96.012,0.249,0.371,0.825,0.467,0.15764835306859482,0.0594,-14.055,0.0753,Electronic
253,Air,So Light Is Her Footfall - Breakbot Remix,36.0,255.107,C#,Major,98.023,0.193,0.0365,0.657,0.468,0.06217787020213822,0.0737,-6.877,0.0278,Electronic
254,Big Gigantic,Clvdbvrst,29.0,278.856,F,Major,148.001,0.372,0.00415,0.523,0.99,0.08026384692657892,0.257,-2.923,0.139,Electronic
255,Flosstradamus,How You Gon' Do That (feat. Cara),43.0,222.604,G#,Major,101.51299999999999,0.421,0.0264,0.74,0.722,8.97e-05,0.115,-6.337,0.0614,Electronic
256,Dirt Monkey,Warning,37.0,294.0,F,Minor,160.08700000000002,0.254,0.0188,0.595,0.944,0.10360169039291003,0.0844,-4.546,0.0904,Electronic
257,DJ Snake,Here Comes The Night - Junkie Kid Remix,35.0,274.512,A#,Minor,159.987,0.15,0.0634,0.427,0.952,1.4e-06,0.116,-2.428,0.0858,Electronic
258,The Stone Roses,Sally Cinnamon - Single Mix,55.0,175.0,G,Major,130.476,0.263,0.00521,0.32,0.594,0.0,0.279,-12.639,0.0359,Electronic
259,Björk,Aurora,33.0,243.16985080479563,A,Minor,120.008,0.258,0.373,0.564,0.592,2.46e-05,0.0845,-8.367,0.0343,Electronic
260,Mr. Carmack,Bang,25.0,219.338,D,Major,78.628,0.124,0.00401,0.461,0.823,0.00433,0.351,-1.622,0.07380856388383818,Electronic
261,Shlump,Top Shotta,25.0,301.573,D,Major,140.06799999999998,0.224,0.0103,0.654,0.765,0.0251,0.0946,-6.296,0.0547,Electronic
262,Ookay,Lighthouse,52.0,208.4,F,Minor,149.986,0.828,0.0633,0.722,0.885,0.000319,0.229,-1.309,0.054,Electronic
263,Eprom,Honey Badger,26.0,312.863,F#,Minor,76.714,0.202,0.285,0.709,0.501,0.471,0.0793,-11.512,0.123,Electronic
264,Tisoki,Guess Who,30.0,201.6,F,Major,133.00451646303821,0.72,0.0157,0.59,0.966,0.197,0.20737808547305833,-0.411,0.07111028834221685,Electronic
265,KRANE,Feel It (feat. CXLOE & Khamsin),26.0,178.333,A,Minor,144.016,0.204,0.0399,0.285,0.666,0.000126,0.0919,-7.24,0.0508,Electronic
266,Malaa,Bylina (Dillon Nathaniel Remix),30.0,327.097,F,Minor,113.2579298785514,0.13,0.0475,0.858,0.513,0.0141,0.0615,-6.584,0.0734,Electronic
267,Kaivon,First Breath,50.0,209.577,C#,Minor,141.958,0.338,0.0675,0.585,0.537,0.0211,0.0898,-4.692,0.0383,Electronic
268,Lindstrøm,Lovesick,37.0,229.98513996989496,C#,Major,90.01299999999999,0.364,0.0677,0.856,0.589,0.00282,0.0667,-7.933,0.0798,Electronic
269,TYNAN,Fragile,28.0,221.892,A,Major,150.026,0.505,0.00185,0.687,0.934,0.03295745008453403,0.137,-0.496,0.119,Electronic
270,The Prodigy,Climbatize,50.0,398.333,F,Minor,129.041,0.0726,0.000513,0.561,0.951,0.13632265061848747,0.0826,-5.854,0.0581,Electronic
271,Eptic,Dimension 7,31.0,284.571,E,Minor,124.02508066804242,0.165,0.0132,0.685,0.868,0.0,0.0646,-2.867,0.0699,Electronic
272,Nitti Gritti,Tell Me,33.0,208.097,F,Minor,144.963,0.474,0.00715,0.669,0.859,0.00049,0.111,-4.345,0.194,Electronic
273,Kora (CA),Wahiba - Original,38.0,441.866,D,Major,115.015,0.192,0.0566,0.903,0.315,0.1552361512288629,0.0827,-14.064,0.086,Electronic
274,Christian Löffler,Eisberg (Hemal),53.0,233.094,G#,Minor,126.041,0.429,0.618,0.783,0.396,0.04180912766334671,0.108,-10.759,0.155,Electronic
277,Nightmares On Wax,Citizen Kane,34.0,240.24,C#,Minor,139.768,0.598,0.175,0.704,0.713,0.000839,0.336,-7.909,0.0632,Electronic
278,Bonobo,Scuba,33.0,262.573,F,Minor,102.822,0.397,0.0316,0.409,0.707,0.12003267915719504,0.133,-9.285,0.0507,Electronic
279,LOUDPVCK,Gone,34.0,190.607,A#,Major,128.55578002641136,0.434,0.0205,0.545,0.939,9.01e-05,0.339,-4.672,0.0931,Electronic
280,Rusko,Mr. Policeman,42.0,217.778,B,Major,145.061,0.494,0.239,0.669,0.736,0.000169,0.598,-3.223,0.0602,Electronic
281,RL Grime,Golden State,36.0,270.875,F#,Minor,146.10399999999998,0.129,0.0779,0.432,0.77,0.385,0.121,-5.57,0.111,Electronic
282,empty_field,Lift You Up,55.0,262.08,A,Minor,174.015,0.118,0.00015,0.408,0.989,0.011509548778445913,0.586,-0.958,0.07,Electronic
284,Way Out West,Don't Forget Me,36.0,313.773,D#,Major,105.24700000000001,0.103,0.173,0.382,0.686,0.00193,0.109,-8.46,0.0484,Electronic
285,Dillon Francis,Coming Over (feat. James Hersey) - Tiësto Remix,47.0,190.6,C#,Major,123.005,0.684,0.00236,0.763,0.791,0.101,0.0395,-4.385,0.0483,Electronic
286,Audio Bullys,We Don't Care,43.0,210.8,F,Minor,124.066,0.658,0.00112,0.733,0.848,0.0014199999999999,0.0882,-6.489,0.0597,Electronic
287,12th Planet,Swamplex Terrestrial,31.0,135.2,C#,Major,75.032,0.0558,0.000533,0.515,0.974,0.0169,0.121,-2.461,0.08934315015363083,Electronic
288,Kasabian,Underdog,63.0,277.467,F,Minor,101.01700000000001,0.653,0.0604,0.526,0.894,1.33e-06,0.582,-5.407,0.0543,Electronic
289,Paul Oakenfold,Get Em Up,30.0,230.44,A,Major,103.19200000000001,0.772,0.0243,0.801,0.841,2.3e-06,0.325,-6.162,0.242,Electronic
290,Ulrich Schnauss,Blumenwiese Neben Autobahn,25.0,391.813,A#,Minor,109.881,0.248,0.568,0.715,0.64,0.13835057017432387,0.11,-8.469,0.0469,Electronic
291,Flunk,Syrupsniph,33.0,366.002,A,Major,146.11700000000002,0.258,0.0479,0.616,0.517,0.11925619338370141,0.14,-9.727,0.0365,Electronic
292,Bear Grillz,Mayweather,30.0,161.599,G,Minor,75.02199999999999,0.554,0.0235,0.64,0.956,0.0126,0.33,-0.831,0.072,Electronic
293,The Bloody Beetroots,Butter,34.0,273.96,A#,Minor,118.084,0.264,0.000149,0.599,0.853,0.000951,0.496,-6.321,0.146,Electronic
294,New Order,Ceremony - 2011 Total Version,46.0,277.813,C,Major,134.748,0.352,7.82e-05,0.318,0.654,0.0742,0.112,-9.293,0.0311,Electronic
295,Basement Jaxx,Where's Your Head At,51.0,285.533,C,Major,127.868,0.401,7.17e-05,0.603,0.92,0.11,0.222,-4.828,0.0299,Electronic
296,DJ Snake,A Different Way - Noizu Remix,59.0,248.71,C#,Major,124.042,0.67,0.021,0.822,0.749,0.00246,0.0962,-6.038,0.0406,Electronic
297,empty_field,Miracle D'Hwange - Original,43.0,269.75781546791995,E,Minor,118.03,0.161,0.0063,0.648,0.684,0.291,0.109,-8.772,0.0408,Electronic
298,Gramatik,Tranquilo,39.0,384.203,C,Major,80.016,0.816,0.331,0.694,0.881,0.06495293394800855,0.397,-4.719,0.0584,Electronic
299,FIGHT CLVB,Feel The Rumble,32.0,171.0,C,Major,129.1859156101344,0.378,0.0172,0.607,0.944,1.95e-05,0.146,-3.785,0.111,Electronic
300,Moksi,Getting Higher,33.0,264.96,G,Major,121.0212816032469,0.35,0.00948,0.731,0.885,0.376,0.0871,-6.394,0.0647,Electronic
301,Oceanvs Orientalis,Tarlabasi - Be Svendsen Remix,54.0,249.04168114500942,E,Minor,114.001,0.216,0.206,0.854,0.599,0.11827534755030988,0.0899,-12.259,0.0604,Electronic
302,Alexander Lewis,Wassup - Buku Remix,46.0,264.19170878353316,B,Major,74.976,0.209,0.0131,0.537,0.91,0.0864,0.0431,-4.406,0.0342,Electronic
303,Bonobo,Prelude/Kiara/Ten Tigers - Live,39.0,489.763,D#,Minor,124.72464396131352,0.332,0.166,0.385,0.741,0.1409423397068985,0.292,-8.532,0.0462,Electronic
304,Ookay,Long Time,29.0,233.505,A#,Minor,118.80295352567138,0.403,0.022,0.842,0.813,0.0055,0.142,-5.12,0.0579,Electronic
305,Jamiroquai,Nights Out In The Jungle,42.0,309.16,A#,Minor,115.02799999999999,0.593,0.00336,0.825,0.622,0.0364,0.0729,-8.087,0.067,Electronic
306,Portishead,Seven Months,39.0,256.027,E,Major,76.17699999999999,0.339,0.513,0.49,0.812,5.26e-05,0.405,-5.414,0.113,Electronic
308,Baauer,Body,32.0,212.413,G,Minor,117.72912781680719,0.28,0.188,0.646,0.563,0.271,0.0975,-9.987,0.11,Electronic
309,Mint Royale,Show Me,40.0,241.507,C#,Major,119.68319548473295,0.208,0.000643,0.712,0.803,0.0954949455420844,0.0868,-6.097,0.0306,Electronic
310,Floni,Falskar ástir,53.0,197.013,D,Major,114.9176317554859,0.333,0.67,0.703,0.439,2.43e-05,0.0771,-9.358,0.266,Electronic
311,John Tejada,Unstable Condition,41.0,348.06,G#,Minor,122.001,0.398,0.0503,0.803,0.869,0.15766624737547288,0.084,-9.635,0.047,Electronic
312,Thievery Corporation,Weapons of Distraction,37.0,306.853,G,Minor,161.964,0.737,0.085,0.631,0.65,0.14,0.186,-7.764,0.0359,Electronic
313,Shinichiro Yokota,Do it Again,42.0,346.382,B,Major,117.64200000000001,0.52,0.0159,0.803,0.684,0.12123655055709481,0.245,-10.484,0.0466,Electronic
314,Flying Lotus,Tesla,35.0,114.497,A,Major,169.667,0.576,0.209,0.316,0.927,0.06882055836100875,0.102,-6.045,0.0709,Electronic
315,Flying Lotus,Cold Dead,33.0,94.276,F,Minor,125.93700000000001,0.269,0.258,0.235,0.918,0.4,0.308,-2.933,0.0805,Electronic
316,Alison Wonderland,Get Ready - Tasker & Leaderboy Remix,48.0,181.146,G#,Major,154.894,0.105,0.0555,0.506,0.681,0.06624152771426614,0.132,-7.519,0.107,Electronic
317,The Avalanches,Diner's Only,32.0,94.467,G#,Minor,111.87899999999999,0.715,0.445,0.649,0.676,0.0041,0.272,-8.176,0.0377,Electronic
318,The Presets,Steamworks,39.0,275.893,F#,Minor,117.995,0.467,0.29,0.768,0.514,0.546,0.302,-5.956,0.0379,Electronic
319,Tosca,Orozco,39.0,325.16,G#,Major,112.91812827470842,0.58,0.236,0.864,0.687,0.10874153489486357,0.112,-9.18,0.043,Electronic
320,SVDDEN DEATH,BZZRK - AOWL Remix,26.0,269.35365176454695,B,Major,74.985,0.158,0.0221,0.682,0.895,0.462,0.32,-3.228,0.134,Electronic
321,Daniel Avery,Naive Response,37.0,323.28,C,Minor,119.98899999999999,0.301,0.314,0.795,0.611,0.08126750355780421,0.109,-6.685,0.0414,Electronic
322,Mount Kimbie,Blue Train Lines,56.0,250.151,D,Minor,169.97099999999998,0.257,0.249,0.405,0.695,0.00703,0.22,-10.864,0.0369,Electronic
323,Metronomy,My Heart Rate Rapid,35.0,251.12,F#,Minor,145.009,0.778,0.00832,0.818,0.799,0.267,0.033,-3.197,0.0987,Electronic
324,Snavs,End With You (feat. KING),36.0,253.23417576319565,F#,Minor,74.959,0.246,0.0576,0.477,0.795,0.0,0.064,-5.907,0.0662,Electronic
325,Lookas,Mercy,57.0,195.789,F,Minor,152.023,0.571,0.00606,0.59,0.891,0.0785,0.176,-4.763,0.0791,Electronic
326,Big Gigantic,Let's Go!,28.0,249.16,F,Minor,145.987,0.225,0.000677,0.473,0.995,0.08573723509243053,0.229,-2.656,0.0958,Electronic
327,Tisoki,New Wave,25.0,220.8,F,Minor,75.001,0.329,0.0587,0.669,0.976,0.06978374047044367,0.273,-1.775,0.0484,Electronic
328,empty_field,XILLA!,45.0,170.676,C#,Major,150.032,0.42,0.00592,0.701,0.659,0.218,0.12,-5.364,0.102,Electronic
329,Seven Lions,Falling Away - Festival Mix,34.0,297.387,G,Minor,128.014,0.15,0.000281,0.549,0.814,4.51e-05,0.1969482090770553,-4.34,0.0463,Electronic
330,What So Not,Buried (feat. Rome Fortune),42.0,205.593,F,Major,125.008,0.314,0.0848,0.595,0.826,4.91e-05,0.112,-5.615,0.0581,Electronic
332,Aim,Good Disease,53.0,263.28,C,Major,85.98700000000001,0.601,0.147,0.771,0.492,0.638,0.1,-8.568,0.0532,Electronic
333,Cut Copy,Future,43.0,312.04,A,Minor,119.49,0.657,0.0913,0.69,0.868,0.271,0.133,-8.944,0.0389,Electronic
335,Moderat,Therapy,35.0,345.243,G,Major,110.008,0.106,0.149,0.657,0.63,0.11340843977064399,0.406,-8.885,0.0449,Electronic
336,Moksi,Set Me Free,36.0,201.333,F,Minor,135.07399999999998,0.337,0.00311,0.942,0.623,0.0935,0.0412,-8.887,0.206,Electronic
337,Tiga,You Gonna Want Me,28.0,238.373,G#,Major,126.936,0.625,0.0088799999999999,0.784,0.69,0.0048,0.0492,-3.841,0.0387,Electronic
338,Seven Lions,Ocean (feat. Jonathan Mendelsohn) - Grant Remix,38.0,210.081,F,Minor,100.052,0.579,0.3,0.623,0.825,0.00237,0.284,-6.788,0.0607,Electronic
339,Cocteau Twins,"Sea, Swallow Me",41.0,189.04,C,Major,163.937,0.83,0.565,0.452,0.676,0.212,0.252,-13.418,0.0266,Electronic
341,Nitti Gritti,11:25,48.0,235.36234826437865,G,Minor,159.942,0.344,0.034,0.639,0.614,0.001,0.246,-4.766,0.0457,Electronic
342,Vök,Tension,29.0,238.49687487159696,B,Minor,136.749,0.138,0.55,0.499,0.295,0.0052899999999999,0.108,-10.679,0.0325,Electronic
343,Mount Kimbie,Four Years and One Day,49.0,197.999,B,Major,127.012,0.113,0.00794,0.292,0.72,0.13222756746937772,0.111,-11.589,0.0404,Electronic
344,Bassnectar,Mystery Song (feat. BEGINNERS),32.0,175.636,C,Major,109.984,0.303,0.00113,0.564,0.941,0.454,0.163,-3.41,0.0498,Electronic
345,Zero 7,Futures,56.0,244.82657949367547,D,Minor,142.13299999999998,0.381,0.187,0.597,0.52,0.0702,0.0997,-10.689,0.0285,Electronic
346,The Stone Roses,Driving South,42.0,309.867,A,Major,98.78399999999999,0.75,9.43e-06,0.472,0.947,0.0155,0.364,-6.128,0.0774,Electronic
347,Aron Estocolmo,The Ganga river unpolluted once more,35.0,397.895,A,Minor,114.0,0.387,0.0493,0.704,0.601,0.12411118837216725,0.103,-9.044,0.0524,Electronic
348,Seven Lions,The Fall,38.0,341.194,B,Major,127.991,0.12,0.0024,0.662,0.769,0.134,0.178,-5.11,0.0588,Electronic
349,Bad Royale,Rock Ya Hips (feat. IamStylezMusic & Keno) - LH4L Remix,33.0,243.76591738058215,A,Major,130.001,0.274,0.00545,0.752,0.945,0.000822,0.118,-2.31,0.0739,Electronic
350,JOYRYDE,MERCY,36.0,195.402,B,Major,135.046,0.306,0.00416,0.694,0.959,0.00525,0.172,-1.893,0.104196036298343,Electronic
351,Flying Lotus,Computer Face//Pure Being,37.0,152.84,B,Minor,154.063,0.343,0.0009689999999999,0.511,0.841,0.04610119838688313,0.201,-4.68,0.177,Electronic
352,Pendulum,Out Here,38.0,367.107,A#,Minor,131.995,0.367,0.000272,0.548,0.951,0.11415317977141098,0.302,-5.464,0.0415,Electronic
353,Monetochka,Нимфоманка,45.0,160.886,B,Minor,109.50563022092311,0.526,0.369,0.89,0.404,0.000159,0.088,-9.159,0.0747,Electronic
354,Jamie xx,The Rest Is Noise,40.0,298.305,C,Minor,124.98100000000001,0.324,0.589,0.681,0.665,0.12219697015044767,0.276,-11.118,0.0431,Electronic
355,Flux Pavilion,Daydreamer (feat. Example) - Dillon Francis Remix,26.0,245.52373508463046,A,Minor,111.96700000000001,0.344,0.00784,0.675,0.878,5.99e-05,0.123,-4.56,0.054,Electronic
357,Vitalic,See the Sea (Blue),27.0,244.773,G,Major,120.99600000000001,0.527,0.00406,0.746,0.813,0.1034194714261357,0.113,-6.701,0.0548,Electronic
358,empty_field,Wildchild (feat. Rouge Mary),28.0,247.287,A#,Minor,126.04,0.674,0.0549,0.727,0.759,0.00687,0.103,-7.743,0.0452,Electronic
